transaction_id,date,time,day_of_week,time_slot,categories,city,customer_type,payment_method
TXN-05564,2024-11-16,11:28,Saturday,Morning,"Snacks and drinks, Home cleaning, Dairy products and eggs, Fruits and vegetables",Quito,New,Cash
TXN-06308,2024-11-16,12:15,Saturday,Afternoon,"Dairy products and eggs, Snacks and drinks",Guayaquil,New,Credit card
TXN-06564,2024-11-16,12:33,Saturday,Afternoon,"Dairy products and eggs, Snacks and drinks, Meats and sausages",Guayaquil,Regular,Cash
TXN-02126,2024-11-16,12:37,Saturday,Afternoon,"Home cleaning, Snacks and drinks, Dairy products and eggs, Meats and sausages",Quito,Regular,Debit card
TXN-00316,2024-11-16,13:14,Saturday,Afternoon,"Snacks and drinks, Fruits and vegetables, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-02203,2024-11-16,13:34,Saturday,Afternoon,"Personal care, Dairy products and eggs, Meats and sausages, Fruits and vegetables",Cuenca,Regular,Debit card
TXN-07696,2024-11-16,13:37,Saturday,Afternoon,"Meats and sausages, Snacks and drinks, Fruits and vegetables",Quito,New,Credit card
TXN-09589,2024-11-16,14:10,Saturday,Afternoon,"Dairy products and eggs, Snacks and drinks, Fruits and vegetables",Guayaquil,New,Debit card
TXN-07635,2024-11-16,14:25,Saturday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Snacks and drinks, Home cleaning",Guayaquil,Regular,Credit card
TXN-02167,2024-11-16,14:45,Saturday,Afternoon,"Fruits and vegetables, Snacks and drinks, Dairy products and eggs",Quito,Regular,Cash
TXN-08662,2024-11-16,16:07,Saturday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Personal care",Quito,Regular,Debit card
TXN-09139,2024-11-16,16:13,Saturday,Afternoon,"Snacks and drinks, Meats and sausages, Personal care",Quito,Regular,Cash
TXN-02646,2024-11-16,16:33,Saturday,Afternoon,"Dairy products and eggs, Home cleaning, Snacks and drinks",Quito,Regular,Cash
TXN-04706,2024-11-16,16:43,Saturday,Afternoon,"Snacks and drinks, Meats and sausages",Quito,Regular,Cash
TXN-05885,2024-11-16,16:51,Saturday,Afternoon,"Snacks and drinks, Home cleaning",Quito,New,Cash
TXN-01025,2024-11-16,18:13,Saturday,Evening,"Snacks and drinks, Home cleaning, Dairy products and eggs, Personal care",Guayaquil,Regular,Credit card
TXN-02735,2024-11-16,19:21,Saturday,Evening,"Snacks and drinks, Personal care, Home cleaning, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-03885,2024-11-16,19:38,Saturday,Evening,"Snacks and drinks, Personal care, Meats and sausages",Guayaquil,Regular,Debit card
TXN-04330,2024-11-16,19:44,Saturday,Evening,"Fruits and vegetables, Personal care, Snacks and drinks",Cuenca,Regular,Cash
TXN-07560,2024-11-16,19:58,Saturday,Evening,"Home cleaning, Personal care, Meats and sausages, Snacks and drinks",Guayaquil,Regular,Cash
TXN-06227,2024-11-17,09:05,Sunday,Morning,"Meats and sausages, Fruits and vegetables",Guayaquil,Regular,Credit card
TXN-06801,2024-11-17,09:31,Sunday,Morning,"Snacks and drinks, Dairy products and eggs",Guayaquil,Regular,Credit card
TXN-08306,2024-11-17,10:21,Sunday,Morning,"Meats and sausages, Dairy products and eggs",Quito,New,Credit card
TXN-07090,2024-11-17,10:22,Sunday,Morning,"Dairy products and eggs, Meats and sausages",Quito,Regular,Debit card
TXN-04978,2024-11-17,10:26,Sunday,Morning,"Home cleaning, Fruits and vegetables",Quito,Regular,Cash
TXN-03646,2024-11-17,11:30,Sunday,Morning,"Dairy products and eggs, Home cleaning, Fruits and vegetables",Guayaquil,Regular,Credit card
TXN-00345,2024-11-17,12:06,Sunday,Afternoon,"Snacks and drinks, Fruits and vegetables",Quito,Regular,Debit card
TXN-00157,2024-11-17,12:08,Sunday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Snacks and drinks, Home cleaning",Quito,Regular,Cash
TXN-02750,2024-11-17,12:44,Sunday,Afternoon,"Home cleaning, Meats and sausages, Fruits and vegetables",Guayaquil,Regular,Cash
TXN-08665,2024-11-17,13:08,Sunday,Afternoon,"Personal care, Fruits and vegetables",Guayaquil,Regular,Cash
TXN-03304,2024-11-17,13:09,Sunday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Meats and sausages",Cuenca,New,Debit card
TXN-00098,2024-11-17,14:33,Sunday,Afternoon,"Personal care, Home cleaning, Meats and sausages",Quito,Regular,Debit card
TXN-08315,2024-11-17,14:34,Sunday,Afternoon,"Meats and sausages, Fruits and vegetables",Guayaquil,New,Cash
TXN-02849,2024-11-17,14:37,Sunday,Afternoon,"Meats and sausages, Fruits and vegetables, Dairy products and eggs",Guayaquil,Regular,Credit card
TXN-04008,2024-11-17,15:45,Sunday,Afternoon,"Fruits and vegetables, Dairy products and eggs",Guayaquil,New,Cash
TXN-09091,2024-11-17,15:47,Sunday,Afternoon,"Dairy products and eggs, Home cleaning, Snacks and drinks",Quito,New,Credit card
TXN-04133,2024-11-17,16:00,Sunday,Afternoon,"Home cleaning, Snacks and drinks, Meats and sausages",Cuenca,New,Credit card
TXN-06753,2024-11-17,16:42,Sunday,Afternoon,"Snacks and drinks, Fruits and vegetables, Meats and sausages",Quito,Regular,Cash
TXN-03702,2024-11-17,17:49,Sunday,Afternoon,"Snacks and drinks, Meats and sausages, Personal care",Quito,Regular,Credit card
TXN-04417,2024-11-17,17:49,Sunday,Afternoon,"Fruits and vegetables, Snacks and drinks, Home cleaning",Quito,New,Credit card
TXN-01684,2024-11-17,18:17,Sunday,Evening,"Snacks and drinks, Home cleaning, Dairy products and eggs",Cuenca,Regular,Cash
TXN-04172,2024-11-17,18:46,Sunday,Evening,"Snacks and drinks, Home cleaning, Personal care, Dairy products and eggs",Guayaquil,Regular,Debit card
TXN-07827,2024-11-17,19:03,Sunday,Evening,"Snacks and drinks, Personal care, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-06854,2024-11-17,20:41,Sunday,Evening,"Home cleaning, Personal care, Snacks and drinks",Guayaquil,New,Debit card
TXN-07903,2024-11-18,09:48,Monday,Morning,"Meats and sausages, Fruits and vegetables, Dairy products and eggs",Quito,Regular,Credit card
TXN-03755,2024-11-18,10:01,Monday,Morning,"Fruits and vegetables, Home cleaning",Quito,Regular,Debit card
TXN-04467,2024-11-18,10:31,Monday,Morning,"Fruits and vegetables, Snacks and drinks, Dairy products and eggs",Cuenca,Regular,Cash
TXN-08853,2024-11-18,11:08,Monday,Morning,"Dairy products and eggs, Fruits and vegetables, Meats and sausages",Guayaquil,New,Cash
TXN-08570,2024-11-18,11:12,Monday,Morning,"Meats and sausages, Personal care, Snacks and drinks",Guayaquil,Regular,Cash
TXN-00006,2024-11-18,11:15,Monday,Morning,"Personal care, Meats and sausages",Guayaquil,Regular,Debit card
TXN-04033,2024-11-18,11:23,Monday,Morning,"Meats and sausages, Dairy products and eggs",Quito,Regular,Cash
TXN-07888,2024-11-18,12:29,Monday,Afternoon,"Snacks and drinks, Fruits and vegetables, Home cleaning",Quito,New,Cash
TXN-09329,2024-11-18,12:46,Monday,Afternoon,"Home cleaning, Meats and sausages, Snacks and drinks",Quito,Regular,Debit card
TXN-03210,2024-11-18,12:51,Monday,Afternoon,"Snacks and drinks, Meats and sausages",Quito,Regular,Credit card
TXN-04837,2024-11-18,12:52,Monday,Afternoon,"Personal care, Dairy products and eggs, Snacks and drinks",Quito,Regular,Cash
TXN-05781,2024-11-18,13:57,Monday,Afternoon,"Home cleaning, Snacks and drinks",Cuenca,Regular,Credit card
TXN-09187,2024-11-18,14:13,Monday,Afternoon,"Dairy products and eggs, Personal care",Cuenca,Regular,Debit card
TXN-05826,2024-11-18,14:24,Monday,Afternoon,"Home cleaning, Meats and sausages, Snacks and drinks",Guayaquil,New,Cash
TXN-08673,2024-11-18,14:52,Monday,Afternoon,"Snacks and drinks, Home cleaning, Meats and sausages",Quito,Regular,Cash
TXN-01783,2024-11-18,14:57,Monday,Afternoon,"Fruits and vegetables, Home cleaning, Snacks and drinks",Guayaquil,Regular,Cash
TXN-05527,2024-11-18,15:04,Monday,Afternoon,"Fruits and vegetables, Meats and sausages, Dairy products and eggs",Quito,Regular,Cash
TXN-05349,2024-11-18,15:10,Monday,Afternoon,"Fruits and vegetables, Meats and sausages",Guayaquil,New,Cash
TXN-04240,2024-11-18,15:14,Monday,Afternoon,"Dairy products and eggs, Meats and sausages",Cuenca,Regular,Cash
TXN-03565,2024-11-18,15:46,Monday,Afternoon,"Dairy products and eggs, Fruits and vegetables",Guayaquil,Regular,Credit card
TXN-02922,2024-11-18,16:04,Monday,Afternoon,"Fruits and vegetables, Dairy products and eggs, Meats and sausages, Home cleaning",Quito,New,Credit card
TXN-06162,2024-11-18,16:14,Monday,Afternoon,"Personal care, Home cleaning",Cuenca,Regular,Credit card
TXN-08018,2024-11-18,16:45,Monday,Afternoon,"Meats and sausages, Personal care, Snacks and drinks, Home cleaning",Guayaquil,New,Credit card
TXN-05665,2024-11-18,17:19,Monday,Afternoon,"Meats and sausages, Home cleaning, Fruits and vegetables",Guayaquil,Regular,Debit card
TXN-01692,2024-11-18,17:22,Monday,Afternoon,"Home cleaning, Meats and sausages",Quito,Regular,Credit card
TXN-00508,2024-11-18,18:58,Monday,Evening,"Personal care, Fruits and vegetables",Guayaquil,New,Credit card
TXN-04041,2024-11-18,19:31,Monday,Evening,"Meats and sausages, Fruits and vegetables, Snacks and drinks, Personal care",Quito,Regular,Cash
TXN-03742,2024-11-18,20:34,Monday,Evening,"Snacks and drinks, Home cleaning, Meats and sausages",Guayaquil,Regular,Credit card
TXN-04730,2024-11-19,10:09,Tuesday,Morning,"Personal care, Dairy products and eggs",Quito,New,Debit card
TXN-01754,2024-11-19,10:18,Tuesday,Morning,"Fruits and vegetables, Home cleaning, Snacks and drinks",Cuenca,Regular,Debit card
TXN-07321,2024-11-19,10:42,Tuesday,Morning,"Dairy products and eggs, Fruits and vegetables, Meats and sausages",Quito,New,Credit card
TXN-06153,2024-11-19,10:43,Tuesday,Morning,"Dairy products and eggs, Meats and sausages, Fruits and vegetables",Guayaquil,New,Cash
TXN-02111,2024-11-19,11:38,Tuesday,Morning,"Personal care, Dairy products and eggs, Fruits and vegetables, Meats and sausages",Guayaquil,New,Credit card
TXN-02175,2024-11-19,11:46,Tuesday,Morning,"Meats and sausages, Snacks and drinks",Cuenca,Regular,Credit card
TXN-09234,2024-11-19,12:24,Tuesday,Afternoon,"Dairy products and eggs, Snacks and drinks",Cuenca,New,Credit card
TXN-06681,2024-11-19,12:30,Tuesday,Afternoon,"Home cleaning, Fruits and vegetables, Meats and sausages",Quito,Regular,Credit card
TXN-03001,2024-11-19,12:33,Tuesday,Afternoon,"Fruits and vegetables, Snacks and drinks, Home cleaning",Guayaquil,Regular,Cash
TXN-03889,2024-11-19,12:47,Tuesday,Afternoon,"Fruits and vegetables, Meats and sausages, Home cleaning, Personal care",Quito,New,Credit card
TXN-04015,2024-11-19,12:55,Tuesday,Afternoon,"Fruits and vegetables, Meats and sausages",Quito,Regular,Cash
TXN-02668,2024-11-19,13:22,Tuesday,Afternoon,"Snacks and drinks, Home cleaning",Guayaquil,Regular,Credit card
TXN-05838,2024-11-19,13:30,Tuesday,Afternoon,"Home cleaning, Snacks and drinks, Dairy products and eggs, Fruits and vegetables",Quito,Regular,Debit card
TXN-05664,2024-11-19,15:12,Tuesday,Afternoon,"Meats and sausages, Snacks and drinks, Fruits and vegetables",Quito,New,Cash
TXN-09598,2024-11-19,16:24,Tuesday,Afternoon,"Dairy products and eggs, Home cleaning",Quito,Regular,Cash
TXN-04918,2024-11-19,16:42,Tuesday,Afternoon,"Personal care, Dairy products and eggs",Cuenca,Regular,Debit card
TXN-06445,2024-11-19,17:32,Tuesday,Afternoon,"Fruits and vegetables, Meats and sausages",Guayaquil,New,Cash
TXN-00412,2024-11-19,19:17,Tuesday,Evening,"Home cleaning, Dairy products and eggs",Guayaquil,New,Credit card
TXN-05983,2024-11-19,20:14,Tuesday,Evening,"Snacks and drinks, Meats and sausages, Home cleaning",Quito,New,Debit card
TXN-05668,2024-11-19,20:35,Tuesday,Evening,"Snacks and drinks, Home cleaning, Meats and sausages",Cuenca,Regular,Cash
TXN-04070,2024-11-19,20:39,Tuesday,Evening,"Meats and sausages, Personal care, Home cleaning, Snacks and drinks",Quito,Regular,Credit card
TXN-00210,2024-11-20,09:16,Wednesday,Morning,"Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-02296,2024-11-20,09:18,Wednesday,Morning,"Meats and sausages, Personal care, Fruits and vegetables, Dairy products and eggs",Guayaquil,Regular,Debit card
TXN-08681,2024-11-20,09:20,Wednesday,Morning,"Dairy products and eggs, Meats and sausages",Quito,Regular,Credit card
TXN-00223,2024-11-20,09:23,Wednesday,Morning,"Dairy products and eggs, Fruits and vegetables, Home cleaning",Guayaquil,Regular,Cash
TXN-00225,2024-11-20,10:07,Wednesday,Morning,"Fruits and vegetables, Snacks and drinks",Guayaquil,Regular,Cash
TXN-06950,2024-11-20,10:19,Wednesday,Morning,"Home cleaning, Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-07438,2024-11-20,10:24,Wednesday,Morning,"Meats and sausages, Personal care, Home cleaning",Cuenca,Regular,Cash
TXN-04682,2024-11-20,10:30,Wednesday,Morning,"Dairy products and eggs, Meats and sausages, Home cleaning, Fruits and vegetables",Guayaquil,Regular,Debit card
TXN-00099,2024-11-20,11:15,Wednesday,Morning,"Home cleaning, Dairy products and eggs",Guayaquil,New,Cash
TXN-09456,2024-11-20,11:36,Wednesday,Morning,"Meats and sausages, Home cleaning, Fruits and vegetables, Snacks and drinks",Guayaquil,Regular,Debit card
TXN-05065,2024-11-20,12:30,Wednesday,Afternoon,"Meats and sausages, Snacks and drinks",Quito,Regular,Cash
TXN-02118,2024-11-20,13:26,Wednesday,Afternoon,"Fruits and vegetables, Dairy products and eggs",Quito,Regular,Debit card
TXN-09137,2024-11-20,14:30,Wednesday,Afternoon,"Snacks and drinks, Meats and sausages, Personal care, Home cleaning",Quito,Regular,Cash
TXN-09104,2024-11-20,14:49,Wednesday,Afternoon,"Home cleaning, Personal care",Quito,Regular,Cash
TXN-08409,2024-11-20,14:50,Wednesday,Afternoon,"Meats and sausages, Dairy products and eggs",Quito,Regular,Cash
TXN-07743,2024-11-20,14:58,Wednesday,Afternoon,"Fruits and vegetables, Home cleaning, Snacks and drinks, Meats and sausages",Guayaquil,Regular,Debit card
TXN-02017,2024-11-20,15:36,Wednesday,Afternoon,"Fruits and vegetables, Snacks and drinks, Meats and sausages",Guayaquil,New,Debit card
TXN-02725,2024-11-20,16:52,Wednesday,Afternoon,"Dairy products and eggs, Meats and sausages",Quito,Regular,Credit card
TXN-00922,2024-11-20,16:57,Wednesday,Afternoon,"Snacks and drinks, Dairy products and eggs, Home cleaning",Quito,Regular,Credit card
TXN-04555,2024-11-20,17:06,Wednesday,Afternoon,"Meats and sausages, Snacks and drinks, Fruits and vegetables",Cuenca,New,Credit card
TXN-08956,2024-11-20,17:18,Wednesday,Afternoon,"Home cleaning, Meats and sausages, Personal care, Fruits and vegetables",Cuenca,Regular,Cash
TXN-06975,2024-11-20,17:52,Wednesday,Afternoon,"Fruits and vegetables, Meats and sausages, Snacks and drinks",Quito,New,Credit card
TXN-05579,2024-11-20,18:18,Wednesday,Evening,"Dairy products and eggs, Home cleaning, Personal care",Guayaquil,Regular,Credit card
TXN-02592,2024-11-20,18:59,Wednesday,Evening,"Meats and sausages, Snacks and drinks",Cuenca,Regular,Cash
TXN-01755,2024-11-20,20:37,Wednesday,Evening,"Snacks and drinks, Dairy products and eggs",Quito,Regular,Cash
TXN-02596,2024-11-20,20:39,Wednesday,Evening,"Personal care, Fruits and vegetables",Quito,New,Cash
TXN-05146,2024-11-20,20:59,Wednesday,Evening,"Snacks and drinks, Meats and sausages",Quito,Regular,Credit card
TXN-09539,2024-11-21,09:03,Thursday,Morning,"Meats and sausages, Dairy products and eggs",Cuenca,New,Credit card
TXN-02906,2024-11-21,09:08,Thursday,Morning,"Fruits and vegetables, Home cleaning, Dairy products and eggs, Meats and sausages",Guayaquil,Regular,Debit card
TXN-04569,2024-11-21,09:18,Thursday,Morning,"Home cleaning, Snacks and drinks, Fruits and vegetables, Personal care",Cuenca,Regular,Debit card
TXN-02044,2024-11-21,09:35,Thursday,Morning,"Home cleaning, Meats and sausages, Dairy products and eggs",Guayaquil,Regular,Cash
TXN-00132,2024-11-21,10:33,Thursday,Morning,"Meats and sausages, Dairy products and eggs",Cuenca,Regular,Debit card
TXN-08883,2024-11-21,10:58,Thursday,Morning,"Meats and sausages, Fruits and vegetables",Guayaquil,New,Cash
TXN-05293,2024-11-21,11:26,Thursday,Morning,"Home cleaning, Snacks and drinks, Meats and sausages",Quito,Regular,Cash
TXN-07460,2024-11-21,11:41,Thursday,Morning,"Fruits and vegetables, Home cleaning, Dairy products and eggs",Cuenca,Regular,Debit card
TXN-01031,2024-11-21,11:52,Thursday,Morning,"Fruits and vegetables, Dairy products and eggs",Cuenca,Regular,Credit card
TXN-01432,2024-11-21,12:45,Thursday,Afternoon,"Snacks and drinks, Fruits and vegetables",Quito,Regular,Credit card
TXN-03768,2024-11-21,13:06,Thursday,Afternoon,"Fruits and vegetables, Dairy products and eggs, Snacks and drinks, Meats and sausages",Quito,Regular,Credit card
TXN-06306,2024-11-21,13:15,Thursday,Afternoon,"Fruits and vegetables, Dairy products and eggs",Quito,New,Credit card
TXN-00178,2024-11-21,13:53,Thursday,Afternoon,"Dairy products and eggs, Fruits and vegetables, Meats and sausages",Cuenca,Regular,Credit card
TXN-01281,2024-11-21,16:18,Thursday,Afternoon,"Snacks and drinks, Fruits and vegetables, Meats and sausages",Cuenca,New,Cash
TXN-09452,2024-11-21,17:13,Thursday,Afternoon,"Fruits and vegetables, Personal care, Snacks and drinks, Home cleaning",Quito,Regular,Debit card
TXN-01660,2024-11-21,17:16,Thursday,Afternoon,"Home cleaning, Fruits and vegetables",Guayaquil,New,Debit card
TXN-04981,2024-11-21,19:12,Thursday,Evening,"Snacks and drinks, Meats and sausages",Cuenca,Regular,Cash
TXN-00438,2024-11-21,20:01,Thursday,Evening,"Snacks and drinks, Home cleaning, Fruits and vegetables, Dairy products and eggs",Cuenca,New,Cash
TXN-06526,2024-11-21,20:02,Thursday,Evening,"Dairy products and eggs, Snacks and drinks",Guayaquil,Regular,Credit card
TXN-01081,2024-11-21,20:11,Thursday,Evening,"Personal care, Meats and sausages, Fruits and vegetables, Home cleaning",Guayaquil,Regular,Cash
TXN-07137,2024-11-21,20:15,Thursday,Evening,"Snacks and drinks, Home cleaning, Fruits and vegetables",Guayaquil,Regular,Cash
TXN-08022,2024-11-21,20:39,Thursday,Evening,"Snacks and drinks, Fruits and vegetables",Quito,Regular,Cash
TXN-04238,2024-11-21,20:49,Thursday,Evening,"Personal care, Fruits and vegetables, Dairy products and eggs",Quito,Regular,Credit card
TXN-08738,2024-11-22,10:57,Friday,Morning,"Meats and sausages, Dairy products and eggs, Personal care",Guayaquil,Regular,Cash
TXN-06314,2024-11-22,11:13,Friday,Morning,"Dairy products and eggs, Meats and sausages, Snacks and drinks, Personal care",Guayaquil,Regular,Cash
TXN-02202,2024-11-22,11:26,Friday,Morning,"Home cleaning, Meats and sausages",Guayaquil,Regular,Cash
TXN-03212,2024-11-22,12:03,Friday,Afternoon,"Snacks and drinks, Home cleaning, Personal care",Quito,Regular,Cash
TXN-04526,2024-11-22,12:42,Friday,Afternoon,"Dairy products and eggs, Snacks and drinks, Fruits and vegetables",Guayaquil,New,Debit card
TXN-03578,2024-11-22,12:54,Friday,Afternoon,"Snacks and drinks, Fruits and vegetables, Meats and sausages, Home cleaning",Quito,Regular,Credit card
TXN-08887,2024-11-22,13:03,Friday,Afternoon,"Fruits and vegetables, Dairy products and eggs",Quito,New,Credit card
TXN-02267,2024-11-22,13:04,Friday,Afternoon,"Fruits and vegetables, Snacks and drinks",Guayaquil,New,Cash
TXN-09010,2024-11-22,13:23,Friday,Afternoon,"Meats and sausages, Fruits and vegetables, Home cleaning, Snacks and drinks",Quito,New,Cash
